Security Code,Issuer Name,Security Id,Security Name,Status,Group,Face Value,ISIN No,Instrument
506642,Sadhana Nitrochem Ltd.,SADHNANIQ,Sadhana Nitro Chem Ltd,Active,B ,1.00,INE888C01040,Equity,,,,,
506680,Tecil Chemicals & Hydro Power Limit,TECILCHEM,Tecil Chemicals & Hydro Power Ltd,Active,B ,10.00,INE014B01011,Equity,,,,,
506685,Ultramarine & Pigments Ltd.,ULTRAMAR,Ultramarine & Pigments Ltd-$,Active,B ,2.00,INE405A01021,Equity,,,,,
506690,Unichem Laboratories Ltd.,UNICHEMLAB,Unichem Laboratories Ltd,Active,B ,2.00,INE351A01035,Equity,,,,,
506852,Primo Chemicals Limited,PRIMO,Primo Chemicals Ltd,Active,B ,2.00,INE607A01022,Equity,,,,,
506854,TANFAC Industries Ltd.,TANFACIND,TANFAC Industries Ltd-$,Active,B ,5.00,INE639B01023,Equity,,,,,
506879,Gujarat Themis Biosyn Ltd.,GUJTHEM,Gujarat Themis Biosyn Ltd,Active,B ,1.00,INE942C01045,Equity,,,,,
507315,Sakthi Sugars Ltd.,SAKHTISUG,Sakthi Sugars Ltd,Active,B ,10.00,INE623A01011,Equity,,,,,
507410,Walchandnagar Industries Ltd,WALCHANNAG,Walchandnagar Industries Ltd,Active,B ,2.00,INE711A01022,Equity,,,,,
507438,IFB Agro Industries Ltd,IFBAGRO,IFB Agro Industries Ltd,Active,B ,10.00,INE076C01018,Equity,,,,,
507488,G.M. Breweries Ltd.,GMBREW,GM Breweries Ltd,Active,B ,10.00,INE075D01018,Equity,,,,,
507490,Rana Sugars Ltd.,RANASUG,Rana Sugars Ltd,Active,B ,10.00,INE625B01014,Equity,,,,,
507514,Som Distilleries & Breweries Ltd.,SDBL,Som Distilleries & Breweries Ltd,Active,B ,2.00,INE480C01038,Equity,,,,,
507526,Associated Alcohols & Breweries Ltd,ASALCBR,Associated Alcohols & Breweries Ltd,Active,B ,10.00,INE073G01016,Equity,,,,,
507552,Foods & Inns Ltd.,FOODSIN,Foods & Inns Ltd,Active,B ,1.00,INE976E01023,Equity,,,,,
507580,IVP Ltd.,IVP,IVP Ltd,Active,B ,10.00,INE043C01018,Equity,,,,,
507717,Dhanuka Agritech Ltd.,DHANUKA,Dhanuka Agritech Ltd,Active,B ,2.00,INE435G01025,Equity,,,,,
507747,TTK Healthcare Ltd.,TTKHLTCARE,TTK Healthcare Ltd-$,Active,B ,10.00,INE910C01018,Equity,,,,,
507753,TGV SRAAC LIMITED,TGVSL,TGV Sraac Ltd,Active,B ,10.00,INE284B01028,Equity,,,,,
507779,Kanpur Plastipack Limited,KANPRPLA,Kanpur Plastipack Ltd,Active,B ,10.00,INE694E01014,Equity,,,,,
507785,Tainwala Chemicals & Plastics Ltd,TAINWALCHM,Tainwala Chemicals and Plastics (India) Ltd,Active,B ,10.00,INE123C01018,Equity,,,,,
507789,Jagsonpal Pharmaceuticals Limited,JAGSNPHARM,Jagsonpal Pharmaceuticals Ltd,Active,B ,2.00,INE048B01035,Equity,,,,,
507794,Khaitan Chemicals & Fertilizers Ltd,KHAICHEM,Khaitan Chemicals & Fertilizers Ltd,Active,B ,1.00,INE745B01028,Equity,,,,,
507878,Unitech Ltd.,UNITECH,Unitech Ltd,Active,B ,2.00,INE694A01020,Equity,,,,,
507912,LKP Finance Limited,LKPFIN,LKP Finance Ltd,Active,B ,10.00,INE724A01017,Equity,,,,,
507944,Bajaj Steel Industries Ltd.,BAJAJST,Bajaj Steel Industries Ltd,Active,B ,5.00,INE704G01024,Equity,,,,,
508486,Hawkins Cooker Ltd.,HAWKINCOOK,Hawkins Cookers Ltd-$,Active,B ,10.00,INE979B01015,Equity,,,,,
508807,IST Limited,ISTLTD,I S T Ltd,Active,B ,5.00,INE684B01029,Equity,,,,,
508814,Cosmo First Limited,COSMOFIRST,Cosmo First Ltd,Active,B ,10.00,INE757A01017,Equity,,,,,
508906,Everest Industries Ltd.,EVERESTIND,Everest Industries Ltd,Active,B ,10.00,INE295A01018,Equity,,,,,
508933,AYM Syntex Limited,AYMSYNTEX,AYM Syntex Ltd,Active,B ,10.00,INE193B01039,Equity,,,,,
508954,Finkurve Financial Services Limited,FINKURVE,Finkurve Financial Services Ltd,Active,B ,1.00,INE734I01027,Equity,,,,,
508989,Navneet Education Limited,NAVNETEDUL,Navneet Education Ltd,Active,B ,2.00,INE060A01024,Equity,,,,,
509020,Ruchi Infrastructure Ltd,RUCHINFRA,Ruchi Infrastructure Ltd,Active,B ,1.00,INE413B01023,Equity,,,,,
509055,Visaka Industries Ltd.,VISAKAIND,Visaka Industries Ltd,Active,B ,2.00,INE392A01021,Equity,,,,,
509069,Infomedia Press Limited,INFOMEDIA,Infomedia Press Ltd,Active,B ,10.00,INE669A01022,Equity,,,,,
509079,Gufic BioSciences Ltd.,GUFICBIO,Gufic Biosciences Ltd,Active,B ,1.00,INE742B01025,Equity,,,,,
509152,GRP Limited,GRPLTD,GRP Ltd,Active,B ,10.00,INE137I01015,Equity,,,,,
509220,PTL Enterprises Ltd,PTL,PTL Enterprises Ltd-$,Active,B ,1.00,INE034D01049,Equity,,,,,
509243,TVS Srichakra Ltd.,TVSSRICHAK,TVS Srichakra Ltd-$,Active,B ,10.00,INE421C01016,Equity,,,,,
509438,Benares Hotels Ltd,BENARAS,Benares Hotels Ltd,Active,B ,10.00,INE664D01019,Equity,,,,,
509567,Goa Carbon Ltd.,GOACARBON,Goa Carbon Ltd-$,Active,B ,10.00,INE426D01013,Equity,,,,,
509635,Hindustan Composites Ltd,HINDCOMPOS,Hindustan Composites Ltd,Active,B ,5.00,INE310C01029,Equity,,,,,
509675,BIRLANU LIMITED,BIRLANU,Birlanu Ltd,Active,B ,10.00,INE557A01011,Equity,,,,,
509692,Indian Card Clothing Ltd,INDIANCARD,Indian Card Clothing Company Ltd,Active,B ,10.00,INE061A01014,Equity,,,,,
509709,International Conveyors Ltd.,INTLCONV,International Conveyors Ltd,Active,B ,1.00,INE575C01027,Equity,,,,,
509715,Jay Shree Tea & Industries Ltd.,JAYSREETEA,Jay Shree Tea & Industries Ltd,Active,B ,5.00,INE364A01020,Equity,,,,,
509732,Kothari Industrial Corpn. Ltd.,KOTIC,Kothari Industrial Corporation Ltd,Active,B ,5.00,INE972A01020,Equity,,,,,
509820,HUHTAMAKI INDIA LIMITED,HUHTAMAKI,Huhtamaki India Ltd,Active,B ,2.00,INE275B01026,Equity,,,,,
