symbol,signal_date,breakout_level,atr_14,entry_date,entry_price,regime
WOCKPHARMA,2024-08-23,1009.0,44.73571428571429,2024-08-26,1059.1,BULL
WOCKPHARMA,2024-08-26,1018.3,45.41071428571429,2024-08-27,1062.75,BULL
WOCKPHARMA,2024-10-31,1169.0,62.00357142857142,2024-11-01,1250.2,BULL
WOCKPHARMA,2024-11-04,1264.0,63.52142857142858,2024-11-05,1271.1,BULL
WOCKPHARMA,2024-12-16,1466.95,65.38928571428569,2024-12-17,1482.05,BULL
WOCKPHARMA,2025-02-03,1558.55,99.13571428571427,2025-02-04,1630.4,BEAR
WOCKPHARMA,2025-03-20,1421.95,62.914285714285725,2025-03-21,1518.8,BEAR
WOCKPHARMA,2025-03-21,1493.0,61.65000000000001,2025-03-24,1477.95,BEAR
WOCKPHARMA,2025-05-30,1394.5,58.500000000000036,2025-06-02,1466.0,BULL
WOCKPHARMA,2025-06-11,1592.0,79.80000000000003,2025-06-12,1784.5,BULL
WOCKPHARMA,2026-06-01,1925.0,100.70000000000006,2026-06-02,1966.2,BEAR
WOCKPHARMA,2026-08-03,1966.0,57.192857142857164,2026-08-04,2022.6,TRANSITION
YESBANK,2006-01-13,13.2635,0.49240714285714315,2006-01-16,13.3358,
YESBANK,2006-01-25,13.8418,0.6363428571428572,2006-01-27,14.8176,
YESBANK,2006-03-06,15.9018,0.5234,2006-03-07,15.703,
YESBANK,2006-03-09,16.0463,0.6602071428571429,2006-03-10,16.1728,
YESBANK,2006-03-28,17.6184,0.7441000000000002,2006-03-29,18.1967,
YESBANK,2006-08-09,14.8898,0.7027999999999999,2006-08-10,16.2451,
YESBANK,2006-10-03,17.0673,0.547278571428571,2006-10-04,17.5733,
YESBANK,2006-10-04,17.4106,0.5291999999999996,2006-10-05,18.1154,
YESBANK,2006-10-05,17.7991,0.5769499999999994,2006-10-06,18.4316,
YESBANK,2006-10-18,18.793,0.670521428571428,2006-10-19,20.1302,
YESBANK,2006-10-19,19.8772,0.7085928571428567,2006-10-20,20.1212,
YESBANK,2006-10-30,20.6904,1.0596857142857146,2006-10-31,20.6813,
YESBANK,2006-11-24,22.5877,1.3152500000000003,2006-11-27,23.0666,
YESBANK,2007-01-15,26.1476,0.9861214285714285,2007-01-16,29.3008,
YESBANK,2007-01-16,28.1985,1.087442857142857,2007-01-17,28.9304,
YESBANK,2007-04-16,27.5932,1.1603785714285717,2007-04-17,27.3402,
YESBANK,2007-05-16,29.2737,1.0616285714285723,2007-05-17,31.3789,
YESBANK,2007-05-17,29.9965,1.1474642857142865,2007-05-18,31.5867,
YESBANK,2007-06-29,31.8939,1.2545857142857149,2007-07-02,33.3034,
YESBANK,2007-07-02,32.9962,1.2739428571428575,2007-07-03,33.3937,
YESBANK,2007-07-04,33.9268,1.4301214285714285,2007-07-05,34.8122,
YESBANK,2007-09-28,36.5018,1.4004357142857151,2007-10-01,38.2185,BULL
YESBANK,2007-10-30,40.6399,3.2287500000000007,2007-10-31,39.2665,BULL
YESBANK,2009-06-29,26.1656,1.7405357142857147,2009-06-30,26.8975,BULL
YESBANK,2009-09-14,32.1559,1.0545285714285717,2009-09-15,33.6828,BULL
YESBANK,2009-09-15,32.3276,1.1061500000000002,2009-09-16,34.4057,BULL
YESBANK,2009-09-17,34.6586,1.272007142857143,2009-09-18,35.4989,BULL
YESBANK,2009-09-30,36.6825,1.5049857142857148,2009-10-01,36.041,BULL
YESBANK,2009-10-07,37.3872,1.823792857142857,2009-10-08,37.8119,BULL
YESBANK,2009-10-15,40.2062,1.7663571428571423,2009-10-16,42.7902,BULL
YESBANK,2009-10-20,43.7299,2.0238571428571426,2009-10-21,44.0913,BULL
YESBANK,2010-01-19,50.3797,1.5159714285714283,2010-01-20,49.3678,BULL
YESBANK,2010-04-21,48.4101,1.3565642857142868,2010-04-22,48.5998,BULL
YESBANK,2010-04-26,49.4943,1.4172142857142862,2010-04-27,49.8015,BULL
YESBANK,2010-04-29,51.5723,1.681171428571428,2010-04-30,51.6175,BULL
YESBANK,2010-06-03,52.3494,2.319428571428572,2010-06-04,52.8011,BULL
YESBANK,2010-08-13,56.6588,1.67475,2010-08-16,57.8942,BULL
YESBANK,2010-08-19,60.2198,1.9933571428571426,2010-08-20,60.2289,BULL
YESBANK,2010-09-27,61.9549,1.5482428571428584,2010-09-28,63.8535,BULL
YESBANK,2011-07-06,59.6969,1.7763142857142853,2011-07-07,59.8893,BULL
YESBANK,2012-11-29,80.7333,1.4731214285714285,2012-11-30,81.9846,BULL
YESBANK,2012-12-06,84.1443,1.6810214285714267,2012-12-07,84.4316,BULL
YESBANK,2013-01-03,90.7624,1.9928428571428571,2013-01-04,90.6604,BULL
YESBANK,2013-01-07,92.1249,1.9286214285714283,2013-01-08,92.6254,BULL
YESBANK,2013-01-09,92.9499,1.8352714285714282,2013-01-10,95.5545,BULL
YESBANK,2013-01-10,94.5256,1.8617499999999996,2013-01-11,92.3937,BULL
YESBANK,2013-01-15,95.8047,2.281507142857141,2013-01-16,96.0364,BULL
YESBANK,2013-04-17,87.2401,2.9131285714285715,2013-04-18,91.0682,TRANSITION
YESBANK,2013-04-18,90.4658,2.7985928571428573,2013-04-22,91.6429,TRANSITION
YESBANK,2014-04-25,85.4839,3.0349214285714274,2014-04-28,86.9002,BULL
YESBANK,2014-05-13,94.2631,3.7504285714285666,2014-05-14,97.9773,BULL
YESBANK,2014-05-16,100.5285,4.6548642857142815,2014-05-19,106.128,BULL
YESBANK,2014-08-19,106.5653,2.5472357142857143,2014-08-20,110.8755,BULL
YESBANK,2014-09-02,113.6918,3.0066500000000014,2014-09-03,118.8108,BULL
YESBANK,2014-09-03,116.5462,3.0848142857142875,2014-09-04,117.8212,BULL
YESBANK,2014-10-27,120.0762,3.1874428571428592,2014-10-28,122.0363,BULL
YESBANK,2014-10-30,123.0924,3.321328571428573,2014-10-31,130.257,BULL
YESBANK,2014-10-31,126.4892,3.319964285714287,2014-11-03,129.0867,BULL
YESBANK,2014-11-12,131.1514,3.4354857142857163,2014-11-13,131.9601,BULL
YESBANK,2014-12-03,136.9934,3.6380285714285767,2014-12-04,144.5482,BULL
YESBANK,2014-12-04,142.7213,3.8772500000000045,2014-12-05,142.8355,BULL
YESBANK,2015-01-15,153.1685,4.130771428571431,2015-01-16,152.7404,BULL
YESBANK,2015-01-20,157.4216,4.438628571428576,2015-01-21,162.7404,BULL
YESBANK,2016-04-27,175.8916,4.162735714285715,2016-04-28,181.804,BULL
YESBANK,2016-04-28,177.4682,4.09062142857143,2016-04-29,181.304,BULL
YESBANK,2016-07-28,235.8153,4.994242857142857,2016-07-29,236.2911,BULL
YESBANK,2016-08-12,246.9508,5.43596428571429,2016-08-16,251.4361,
YESBANK,2016-10-20,254.0767,7.0600499999999995,2016-10-21,255.7951,BULL
YESBANK,2017-01-11,247.3683,6.300028571428571,2017-01-12,257.3679,BULL
YESBANK,2017-01-12,256.8145,6.4179214285714306,2017-01-13,255.9213,BULL
YESBANK,2017-01-20,263.387,5.912392857142858,2017-01-23,268.5227,BULL
YESBANK,2017-03-14,288.2306,5.454692857142858,2017-03-15,296.8905,BULL
YESBANK,2017-07-13,300.0682,6.873228571428565,2017-07-14,306.2536,BULL
YESBANK,2017-07-26,317.8218,7.221364285714283,2017-07-27,349.5609,BULL
YESBANK,2017-07-27,337.4545,8.178392857142857,2017-07-28,360.5223,BULL
YESBANK,2017-07-28,351.9392,9.225592857142857,2017-07-31,354.1902,BULL
YESBANK,2017-09-11,356.0497,7.323435714285714,2017-09-12,362.2644,BULL
YESBANK,2018-01-05,312.1552,6.69008571428571,2018-01-08,326.493,BULL
YESBANK,2018-01-09,334.029,7.228378571428566,2018-01-10,332.5609,BULL
YESBANK,2018-07-05,337.1255,7.44431428571428,2018-07-06,347.8287,BULL
YESBANK,2018-07-06,346.053,7.764914285714277,2018-07-09,358.3839,BULL
YESBANK,2018-07-09,352.8597,8.349749999999991,2018-07-10,366.3743,BULL
YESBANK,2018-07-10,361.9352,8.842985714285712,2018-07-11,366.5716,BULL
YESBANK,2018-07-12,368.2979,9.31507857142857,2018-07-13,370.912,BULL
YESBANK,2018-07-19,382.7497,10.68556428571428,2018-07-20,381.27,BULL
YESBANK,2022-09-08,17.45,0.5714285714285718,2022-09-09,17.5,BULL
YESBANK,2022-11-11,16.75,0.43214285714285744,2022-11-14,17.1,BULL
YESBANK,2022-11-14,16.95,0.44642857142857156,2022-11-15,17.05,BULL
YESBANK,2022-12-09,17.9,0.6249999999999998,2022-12-12,21.1,BULL
YESBANK,2022-12-12,20.5,0.6964285714285712,2022-12-13,23.95,BULL
YESBANK,2022-12-13,21.4,0.9035714285714285,2022-12-14,22.1,BULL
YESBANK,2023-09-04,17.6,0.42499999999999993,2023-09-05,18.15,BULL
YESBANK,2023-11-13,18.8,0.5642857142857143,2023-11-15,20.35,BULL
YESBANK,2023-11-15,19.5,0.5892857142857145,2023-11-16,20.15,BULL
YESBANK,2023-11-17,20.6,0.6928571428571432,2023-11-20,20.15,BULL
YESBANK,2023-12-18,22.1,0.7928571428571435,2023-12-19,22.15,BULL
YESBANK,2024-01-02,23.05,1.017857142857143,2024-01-03,22.9,BULL
YESBANK,2024-01-05,23.75,1.042857142857143,2024-01-08,24.2,BULL
YESBANK,2024-01-10,25.0,0.9714285714285713,2024-01-11,25.55,BULL
YESBANK,2024-04-23,25.35,0.8250000000000008,2024-04-24,25.45,BULL
YESBANK,2024-04-29,26.5,0.9071428571428578,2024-04-30,26.15,BULL
YESBANK,2024-07-05,24.48,0.7378571428571424,2024-07-08,25.68,BULL
YESBANK,2025-10-01,21.63,0.4078571428571424,2025-10-03,21.85,BULL
YESBANK,2025-10-10,22.47,0.531428571428571,2025-10-13,24.03,BULL
YESBANK,2026-01-07,23.2,0.41357142857142876,2026-01-08,22.72,BULL
YESBANK,2026-06-17,24.49,0.7342857142857141,2026-06-18,25.48,BEAR
YESBANK,2026-06-18,25.46,0.7799999999999999,2026-06-19,25.41,BEAR
ZEEL,2005-06-30,39.4322,1.5936428571428576,2005-07-01,39.3177,
ZEEL,2005-07-04,40.3862,1.7262928571428569,2005-07-05,42.2306,
ZEEL,2005-07-05,41.5691,1.8680214285714283,2005-07-06,42.485,
ZEEL,2005-07-26,48.3998,3.3335499999999993,2005-07-27,46.7843,
ZEEL,2005-08-31,47.8274,1.825321428571429,2005-09-01,50.2824,
ZEEL,2005-09-01,49.9389,2.083357142857143,2005-09-02,48.5143,
ZEEL,2005-12-01,40.6019,1.3433071428571444,2005-12-02,41.7692,
ZEEL,2006-02-17,44.7583,1.8252999999999986,2006-02-20,43.1932,
ZEEL,2006-03-10,47.3881,1.9077571428571436,2006-03-13,48.966,
ZEEL,2006-03-16,50.5439,2.6032500000000005,2006-03-17,59.7162,
ZEEL,2006-03-17,57.4071,3.0412500000000007,2006-03-20,63.4492,
ZEEL,2006-03-20,61.525,3.327142857142858,2006-03-21,61.076,
ZEEL,2006-05-02,68.7089,4.845471428571424,2006-05-03,71.8005,
ZEEL,2006-07-05,65.3992,3.910814285714286,2006-07-06,67.1182,
ZEEL,2006-07-14,68.2471,3.536992857142859,2006-07-17,67.7339,
ZEEL,2006-08-25,72.0956,2.1194214285714272,2006-08-28,73.8018,
ZEEL,2006-11-01,79.3693,2.5427714285714274,2006-11-02,82.756,
ZEEL,2006-11-02,81.8451,2.425478571428571,2006-11-03,83.6539,
ZEEL,2006-11-03,83.3332,2.461214285714285,2006-11-06,86.6558,
ZEEL,2006-11-06,84.7315,2.5574357142857136,2006-11-07,83.872,
ZEEL,2006-11-13,87.1304,3.066907142857144,2006-11-14,86.3094,
ZEEL,2006-11-24,93.1726,3.5223142857142884,2006-11-27,92.6851,
ZEEL,2007-01-23,101.2277,3.696864285714283,2007-01-24,108.8107,
ZEEL,2007-01-24,106.8404,3.9109142857142833,2007-01-25,108.1815,
ZEEL,2007-02-02,111.9233,4.478585714285712,2007-02-05,110.814,
ZEEL,2007-04-05,101.2702,5.437550000000001,2007-04-09,106.038,
ZEEL,2007-04-18,108.8077,5.375385714285713,2007-04-19,105.1082,
ZEEL,2007-04-24,111.8147,6.299535714285715,2007-04-25,113.9315,
ZEEL,2007-05-22,120.2424,4.5359928571428565,2007-05-23,122.5372,
ZEEL,2007-05-25,125.386,5.45592857142857,2007-05-28,124.7727,
ZEEL,2007-07-06,121.0534,4.359342857142856,2007-07-09,126.4147,
ZEEL,2007-07-09,124.0209,4.315542857142857,2007-07-10,126.5532,
ZEEL,2007-07-13,130.5296,4.841214285714284,2007-07-16,132.864,
ZEEL,2007-07-26,137.8494,7.2265071428571375,2007-07-27,130.767,
ZEEL,2007-09-28,131.646,4.911842857142858,2007-10-01,139.322,BULL
ZEEL,2007-10-01,136.4187,6.539664285714286,2007-10-03,138.5663,BULL
ZEEL,2009-08-03,80.3243,4.5775999999999994,2009-08-04,81.3304,BULL
ZEEL,2009-08-26,86.7247,4.497764285714285,2009-08-27,89.4095,BULL
ZEEL,2009-09-30,96.9958,3.6580785714285704,2009-10-01,97.1789,BULL
ZEEL,2009-10-05,99.4568,3.77575,2009-10-06,97.0162,BULL
ZEEL,2010-01-12,109.7279,3.4517857142857147,2010-01-13,113.5516,BULL
ZEEL,2010-01-13,111.5788,3.6987642857142853,2010-01-14,114.1008,BULL
ZEEL,2010-04-12,116.7042,3.9108571428571435,2010-04-13,117.8431,BULL
ZEEL,2010-04-15,119.8363,4.041607142857143,2010-04-16,119.1855,BULL
ZEEL,2010-04-19,122.3176,3.8585571428571432,2010-04-20,119.999,BULL
ZEEL,2010-04-22,125.4498,4.3016571428571435,2010-04-23,126.2837,BULL
ZEEL,2010-06-16,122.4048,4.346714285714286,2010-06-17,123.1832,BULL
ZEEL,2010-07-16,128.0171,3.518642857142857,2010-07-19,129.9425,BULL
ZEEL,2010-10-07,127.9146,5.104750000000001,2010-10-08,129.6686,BULL
ZEEL,2012-05-31,117.0531,3.136957142857144,2012-06-01,112.7641,BEAR
ZEEL,2012-06-07,120.6719,3.7592571428571424,2012-06-08,122.3696,BEAR
ZEEL,2012-06-26,123.4419,3.43694285714286,2012-06-27,127.15,BEAR
ZEEL,2012-07-23,137.199,4.007364285714286,2012-07-24,139.0042,TRANSITION
ZEEL,2012-07-25,139.9971,4.106935714285717,2012-07-26,144.2846,BEAR
ZEEL,2012-07-31,149.3844,4.738778571428569,2012-08-01,149.3844,TRANSITION
ZEEL,2012-09-18,157.8691,4.477664285714285,2012-09-20,166.6697,BULL
ZEEL,2012-09-20,164.2777,4.928978571428568,2012-09-21,160.4867,BULL
ZEEL,2012-09-28,170.8669,6.602064285714282,2012-10-01,177.9074,BULL
ZEEL,2012-10-04,182.3303,7.578814285714281,2012-10-05,180.9312,BULL
ZEEL,2012-11-23,182.0595,7.037242857142855,2012-11-26,182.4656,BULL
ZEEL,2012-12-04,187.0239,7.752907142857142,2012-12-05,189.822,BULL
ZEEL,2012-12-06,192.4396,7.237114285714286,2012-12-07,189.1902,BULL
ZEEL,2012-12-18,195.8245,7.536914285714285,2012-12-19,197.9457,BULL
ZEEL,2013-07-18,224.3023,6.946350000000002,2013-07-19,218.3424,BULL
ZEEL,2013-07-25,228.2174,8.328785714285717,2013-07-26,229.4461,BULL
ZEEL,2013-10-03,221.8919,8.165278571428573,2013-10-04,225.2594,BULL
ZEEL,2013-10-21,231.8124,8.441550000000001,2013-10-22,243.3257,BULL
ZEEL,2013-11-05,248.923,8.217264285714288,2013-11-06,246.0106,BULL
ZEEL,2013-11-11,255.4761,8.552057142857143,2013-11-12,254.3839,BULL
ZEEL,2013-12-17,259.2986,8.152242857142864,2013-12-18,258.9346,BULL
ZEEL,2014-05-20,257.2053,7.901942857142858,2014-05-21,267.2169,BULL
ZEEL,2014-05-21,264.6684,8.847835714285718,2014-05-22,251.1074,BULL
ZEEL,2014-09-10,264.784,7.053964285714282,2014-09-11,260.8888,BULL
ZEEL,2014-09-18,269.55,8.179978571428576,2014-09-19,287.2389,BULL
ZEEL,2014-09-19,284.3519,8.337100000000003,2014-09-22,281.3273,BULL
ZEEL,2014-10-30,316.8885,10.504028571428572,2014-10-31,315.5137,BULL
ZEEL,2014-11-05,325.2288,10.481121428571425,2014-11-07,340.8556,BULL
ZEEL,2014-11-07,330.8655,11.096499999999995,2014-11-10,337.7853,BULL
ZEEL,2014-11-19,354.4202,10.261821428571425,2014-11-20,343.8343,BULL
ZEEL,2014-11-25,359.232,11.017949999999997,2014-11-26,344.5217,BULL
ZEEL,2015-06-24,324.2207,9.522028571428555,2015-06-25,328.62,BULL
ZEEL,2015-06-30,332.0111,9.322357142857133,2015-07-01,333.4318,BULL
ZEEL,2015-07-21,355.9375,9.515485714285717,2015-07-22,375.6298,BULL
ZEEL,2015-07-22,358.7968,10.414657142857148,2015-07-23,364.5615,BULL
ZEEL,2015-08-05,377.5206,10.508285714285725,2015-08-06,382.8242,BULL
ZEEL,2015-10-15,374.5691,11.960992857142852,2015-10-16,390.572,TRANSITION
ZEEL,2015-10-16,389.9264,11.727114285714281,2015-10-19,396.9363,TRANSITION
ZEEL,2015-12-30,387.8511,8.090378571428564,2015-12-31,403.3005,BEAR
ZEEL,2015-12-31,396.429,7.905914285714281,2016-01-01,399.2883,BEAR
ZEEL,2016-04-26,379.7804,9.375085714285717,2016-04-27,376.1833,BULL
ZEEL,2016-05-11,390.0647,11.381242857142869,2016-05-12,412.7547,BULL
ZEEL,2016-07-25,437.9351,10.886792857142861,2016-07-26,439.8445,BULL
ZEEL,2016-07-27,442.1153,10.81327142857143,2016-07-28,449.3912,BULL
ZEEL,2016-08-29,487.1609,11.883771428571436,2016-08-30,490.4977,BULL
ZEEL,2016-08-31,495.2247,12.145271428571432,2016-09-01,496.2444,BULL
ZEEL,2016-10-03,517.8866,15.594535714285708,2016-10-04,522.1038,BULL
ZEEL,2017-01-11,440.1688,10.0565,2017-01-12,441.6055,BULL
ZEEL,2017-01-25,453.2377,11.248171428571416,2017-01-27,460.4209,BULL
ZEEL,2017-07-18,489.0931,11.020035714285715,2017-07-19,508.0979,BULL
ZEEL,2017-07-19,500.4122,11.891285714285711,2017-07-20,502.0891,BULL
ZEEL,2017-07-21,512.3833,13.26291428571428,2017-07-24,514.1533,BULL
ZEEL,2017-09-12,490.9563,7.585921428571437,2017-09-13,496.2665,BULL
ZEEL,2017-09-18,500.1793,8.085014285714294,2017-09-19,507.8184,BULL
ZEEL,2017-11-28,540.3314,15.314942857142878,2017-11-29,537.8627,BULL
ZEEL,2018-01-08,552.3492,9.898285714285707,2018-01-09,540.378,BULL
ZEEL,2018-01-16,568.9318,10.23100714285712,2018-01-17,552.5355,BULL
ZEEL,2021-09-22,289.0623,23.08790714285714,2021-09-23,305.8341,BULL
ZEEL,2021-11-25,324.6724,13.823228571428574,2021-11-26,329.2378,BULL
ZEEL,2022-03-24,253.6924,15.896542857142858,2022-03-25,283.6318,BULL
ZEEL,2023-12-07,262.2354,9.240642857142861,2023-12-08,271.0284,BULL
ZEEL,2023-12-08,264.8102,9.50783571428572,2023-12-11,277.7811,BULL
ZEEL,2023-12-11,275.7893,9.927707142857146,2023-12-12,280.8416,BULL
ZEEL,2023-12-12,279.8214,10.337171428571436,2023-12-13,276.4694,BULL
ZEEL,2026-07-30,110.2,4.385714285714286,2026-07-31,114.55,BEAR
ZEEL,2026-07-31,113.7,4.365,2026-08-03,98.14,TRANSITION
ZENSARTECH,2005-03-11,14.7491,0.8355071428571426,2005-03-14,14.6303,
ZENSARTECH,2005-08-31,12.6073,0.5349642857142862,2005-09-01,12.3798,
ZENSARTECH,2005-09-19,13.0288,0.5951642857142864,2005-09-20,12.9719,
ZENSARTECH,2006-01-19,13.5138,0.569621428571429,2006-01-20,14.2965,
ZENSARTECH,2006-01-20,13.9052,0.6317357142857148,2006-01-23,14.4002,
ZENSARTECH,2006-04-18,15.6914,0.9127142857142864,2006-04-19,17.4408,
ZENSARTECH,2006-04-19,16.1196,1.0269214285714294,2006-04-20,17.3304,
ZENSARTECH,2006-04-21,18.3574,1.2199714285714294,2006-04-24,19.4545,
ZENSARTECH,2006-07-12,13.38,0.5526357142857152,2006-07-13,14.2062,
ZENSARTECH,2006-08-11,15.0474,0.6937928571428579,2006-08-14,15.1423,
ZENSARTECH,2006-10-10,15.7184,0.575185714285715,2006-10-11,16.7995,
ZENSARTECH,2006-10-11,15.9658,0.6320714285714291,2006-10-12,16.7826,
ZENSARTECH,2007-01-17,17.0469,0.7356500000000005,2007-01-18,18.1348,
ZENSARTECH,2007-01-18,18.0772,0.8211000000000006,2007-01-19,17.0062,
ZENSARTECH,2007-04-16,17.7383,0.8862357142857145,2007-04-17,18.2229,
ZENSARTECH,2007-04-17,18.0568,0.8058714285714287,2007-04-18,18.206,
ZENSARTECH,2007-04-25,19.1108,0.8739000000000006,2007-04-26,20.6698,
ZENSARTECH,2007-05-18,20.9409,0.9051285714285721,2007-05-21,21.4933,
ZENSARTECH,2007-05-28,22.5575,0.9956571428571436,2007-05-29,25.1366,
ZENSARTECH,2007-05-29,23.0455,1.1302500000000009,2007-05-30,24.8519,
ZENSARTECH,2009-07-16,9.2537,0.534085714285715,2009-07-17,9.8314,BULL
ZENSARTECH,2009-07-17,9.67,0.5593928571428578,2009-07-20,10.2865,BULL
ZENSARTECH,2009-07-20,10.1654,0.586828571428572,2009-07-21,9.9415,BULL
ZENSARTECH,2009-07-23,10.936,0.6700428571428578,2009-07-24,10.6388,BULL
ZENSARTECH,2009-07-27,11.5746,0.7586214285714291,2009-07-28,12.2829,BULL
ZENSARTECH,2009-07-28,11.703,0.7360642857142864,2009-07-29,11.8131,BULL
ZENSARTECH,2009-07-31,12.7636,0.8008428571428577,2009-08-03,12.6242,BULL
ZENSARTECH,2009-08-20,13.2517,0.5803571428571436,2009-08-21,13.4352,BULL
ZENSARTECH,2009-08-26,14.815,0.6894071428571437,2009-08-27,15.982,BULL
ZENSARTECH,2009-08-28,15.982,0.7279428571428578,2009-08-31,15.6224,BULL
ZENSARTECH,2009-09-08,18.0628,0.9811571428571433,2009-09-09,17.9014,BULL
ZENSARTECH,2009-11-09,18.1509,1.0702785714285719,2009-11-10,18.7344,BULL
ZENSARTECH,2009-11-12,20.0959,1.1701500000000007,2009-11-13,20.6574,BULL
ZENSARTECH,2009-11-25,21.4684,1.273935714285715,2009-11-26,21.1602,BULL
ZENSARTECH,2009-12-09,22.7088,1.1355642857142865,2009-12-10,24.0263,BULL
ZENSARTECH,2010-03-15,22.0115,0.7268642857142866,2010-03-16,22.1216,BULL
ZENSARTECH,2010-04-20,25.3144,1.0776214285714285,2010-04-21,26.008,BULL
ZENSARTECH,2010-07-14,25.0714,0.9084000000000005,2010-07-15,26.1388,BULL
ZENSARTECH,2011-01-05,25.7806,0.6288142857142862,2011-01-06,26.9635,BULL
ZENSARTECH,2011-01-06,26.6147,0.7804642857142863,2011-01-07,26.3266,BULL
ZENSARTECH,2011-04-07,25.8564,0.7999500000000006,2011-04-08,25.6745,BULL
ZENSARTECH,2011-04-11,26.0839,0.8286571428571433,2011-04-13,26.228,BULL
ZENSARTECH,2011-04-21,26.5161,0.9738142857142859,2011-04-25,26.8497,BULL
ZENSARTECH,2012-02-16,29.0202,1.3490928571428582,2012-02-17,29.3514,BULL
ZENSARTECH,2012-04-17,30.1006,0.9879857142857146,2012-04-18,30.7473,BULL
ZENSARTECH,2012-04-18,30.4712,1.0223500000000005,2012-04-19,35.5892,BULL
ZENSARTECH,2012-04-19,31.3624,1.3653857142857149,2012-04-20,34.5956,BULL
ZENSARTECH,2012-06-26,37.8446,1.2409000000000003,2012-06-27,41.1409,BEAR
ZENSARTECH,2012-06-27,40.0684,1.3670714285714287,2012-06-28,40.7308,BEAR
ZENSARTECH,2012-07-05,42.9626,1.5726642857142856,2012-07-06,42.7575,BULL
ZENSARTECH,2012-07-25,43.569,1.6623142857142865,2012-07-26,44.5621,BEAR
ZENSARTECH,2012-10-03,47.093,1.3706785714285712,2012-10-04,46.7566,BULL
ZENSARTECH,2013-01-02,45.6433,0.7608499999999998,2013-01-03,46.0278,BULL
ZENSARTECH,2013-01-21,46.3722,1.232242857142857,2013-01-22,42.1754,BULL
ZENSARTECH,2013-04-10,40.4917,0.8265928571428586,2013-04-11,42.254,BEAR
ZENSARTECH,2013-07-02,42.2053,0.9884714285714286,2013-07-03,41.5312,BULL
ZENSARTECH,2013-10-28,44.6226,1.423042857142858,2013-10-29,44.4573,BULL
ZENSARTECH,2013-11-06,45.9535,1.771992857142857,2013-11-07,47.3919,BULL
ZENSARTECH,2013-11-11,49.2684,2.1735,2013-11-12,50.8969,BULL
ZENSARTECH,2014-01-01,59.5189,2.1575428571428583,2014-01-02,60.7754,
ZENSARTECH,2014-01-06,64.8095,2.508285714285716,2014-01-07,67.4465,BULL
ZENSARTECH,2014-01-07,66.7604,2.48467142857143,2014-01-08,66.4049,BULL
ZENSARTECH,2014-02-19,66.207,2.2546857142857144,2014-02-20,67.2938,BULL
ZENSARTECH,2014-06-02,61.8601,2.0737428571428578,2014-06-03,64.2676,BULL
ZENSARTECH,2014-06-03,63.6908,2.0235928571428574,2014-06-04,62.2279,BULL
ZENSARTECH,2014-06-09,65.0367,2.2224285714285714,2014-06-10,68.648,BULL
ZENSARTECH,2014-06-10,68.4892,2.2260142857142857,2014-06-11,67.0848,BULL
ZENSARTECH,2014-07-04,74.1736,2.4349785714285725,2014-07-07,78.1945,BULL
ZENSARTECH,2014-07-07,76.8653,2.6326214285714293,2014-07-08,73.5048,BULL
ZENSARTECH,2014-07-23,75.4479,3.5078714285714274,2014-07-24,74.4816,BULL
ZENSARTECH,2014-08-22,75.7699,2.826250000000002,2014-08-25,74.846,BULL
ZENSARTECH,2014-09-05,78.7451,2.3545999999999982,2014-09-08,80.1098,BULL
ZENSARTECH,2014-09-11,83.7462,2.926149999999997,2014-09-12,95.4351,BULL
ZENSARTECH,2014-09-12,89.8322,3.36510714285714,2014-09-15,105.471,BULL
ZENSARTECH,2014-09-15,98.6137,4.1007285714285695,2014-09-16,97.9949,BULL
ZENSARTECH,2014-09-19,107.9376,6.16047857142857,2014-09-22,111.218,BULL
ZENSARTECH,2015-01-15,108.0733,3.209514285714284,2015-01-16,109.3278,BULL
ZENSARTECH,2015-01-21,114.3034,3.4625928571428553,2015-01-22,114.7187,BULL
ZENSARTECH,2015-05-21,124.945,3.8612285714285717,2015-05-22,128.7685,BULL
ZENSARTECH,2015-05-22,128.0003,3.806971428571427,2015-05-25,125.4911,BULL
ZENSARTECH,2015-05-29,131.4312,4.530585714285715,2015-06-01,129.8267,BULL
ZENSARTECH,2015-07-15,119.419,4.323235714285712,2015-07-16,131.7056,BULL
ZENSARTECH,2015-07-22,137.8488,6.11002857142857,2015-07-23,144.7503,BULL
ZENSARTECH,2015-07-30,156.4682,8.862871428571427,2015-07-31,164.619,BULL
ZENSARTECH,2015-10-12,149.9114,6.995650000000002,2015-10-13,167.7381,BEAR
ZENSARTECH,2016-03-29,153.309,3.8923428571428587,2016-03-30,163.6956,BEAR
ZENSARTECH,2016-03-30,161.2758,4.2342214285714315,2016-03-31,163.0666,BEAR
ZENSARTECH,2016-07-04,174.6587,5.542707142857146,2016-07-05,187.3514,BULL
ZENSARTECH,2018-01-10,159.4504,3.8677714285714266,2018-01-11,161.7546,BULL
ZENSARTECH,2018-01-11,161.4976,3.7626857142857135,2018-01-12,160.9835,BULL
ZENSARTECH,2018-01-22,165.7249,4.583092857142859,2018-01-23,165.7781,BULL
ZENSARTECH,2018-04-12,175.8418,5.933842857142857,2018-04-13,182.0341,BULL
ZENSARTECH,2018-04-13,180.8669,6.19795,2018-04-16,180.7066,BULL
ZENSARTECH,2018-04-23,187.0948,6.815899999999997,2018-04-24,204.6023,BULL
