symbol,strategy,event,signal_date,regime,ret_5d,ret_10d,ret_20d,ret_60d,MAE,MFE
TARIL,D1,STRUCTURAL_INVALIDATION,2013-08-02,Bear,,,,,-0.2197465602845639,0.06790504656275466
TARIL,D1,BREAKOUT,2013-10-14,Bull,0.04275986704101715,0.1161454803627328,0.31209862200277544,0.350824539322942,,
TARIL,D2,BREAKOUT,2013-10-14,Bull,0.04275986704101715,0.1161454803627328,0.31209862200277544,0.350824539322942,,
TARIL,D2,BROKER_STOP_OUT,2013-10-15,Bull,,,,,-0.04676154516410101,0.0
TARIL,D2,STRUCTURAL_INVALIDATION,2013-10-15,Bull,,,,,-0.04676154516410101,0.0
TARIL,D2,BREAKOUT,2013-10-22,Bull,0.1045605518650996,0.33840061318344405,0.4206055186509963,0.3096576392437402,,
TARIL,W,BREAKOUT,2013-11-01,Bull,0.19878246753246745,0.31912878787878773,0.14063852813852804,0.008793290043289976,,
TARIL,D2,BROKER_STOP_OUT,2020-03-12,Bear,,,,,-0.042284108329075136,6.596161216147164
TARIL,W,BROKER_STOP_OUT,2020-03-13,Bear,,,,,-0.33739177489177496,5.435362554112554
TARIL,D1,BROKER_STOP_OUT,2020-03-13,Bear,,,,,-0.20966857069093497,6.675831800432439
TARIL,D2,STRUCTURAL_INVALIDATION,2020-03-19,Bear,,,,,-0.2178717424629536,6.596161216147164
TARIL,D1,STRUCTURAL_INVALIDATION,2020-03-24,Bear,,,,,-0.20966857069093497,6.675831800432439
TARIL,D1,BREAKOUT,2020-04-15,Bear,-0.04860358482701127,-0.03470890648881485,-0.06249826316520769,0.5347228011671531,,
TARIL,D2,BREAKOUT,2020-04-15,Bear,-0.04860358482701127,-0.03470890648881485,-0.06249826316520769,0.5347228011671531,,
TARIL,D2,BROKER_STOP_OUT,2020-04-28,Bear,,,,,-0.09720716965402254,0.0694456023343059
TARIL,D2,STRUCTURAL_INVALIDATION,2020-05-06,Bear,,,,,-0.12499652633041551,0.0694456023343059
TARIL,D2,BREAKOUT,2020-06-03,Bull,0.09211773378264529,0.1907908593091829,0.5065817186183657,0.3750000000000001,,
TATACAP,D1,BREAKOUT,2025-12-22,Bull,0.03590909090909098,0.0927272727272728,0.08606060606060599,-0.03909090909090902,,
TATACAP,D2,BREAKOUT,2025-12-22,Bull,0.03590909090909098,0.0927272727272728,0.08606060606060599,-0.03909090909090902,,
TATACAP,W,BREAKOUT,2025-12-26,Bull,0.062333825701624886,0.031166912850812443,0.00029542097488928433,-0.03958641063515503,,
TATACAP,D1,BROKER_STOP_OUT,2026-03-02,Bear,,,,,-0.033181818181818146,0.11303030303030306
TATACAP,D2,BROKER_STOP_OUT,2026-03-02,Bear,,,,,-0.033181818181818146,0.11303030303030306
TATACAP,D1,STRUCTURAL_INVALIDATION,2026-03-04,Bear,,,,,-0.033181818181818146,0.11303030303030306
TATACAP,D2,STRUCTURAL_INVALIDATION,2026-03-04,Bear,,,,,-0.033181818181818146,0.11303030303030306
TATACAP,W,BROKER_STOP_OUT,2026-03-09,Bear,,,,,-0.08714918759231906,0.08508124076809456
TATACAP,D1,BREAKOUT,2026-03-24,Bear,-0.052890528905289017,-0.010916359163591672,0.0018450184501845718,,,
TATACAP,D2,BREAKOUT,2026-03-24,Bear,-0.052890528905289017,-0.010916359163591672,0.0018450184501845718,,,
TATACAP,D2,BROKER_STOP_OUT,2026-03-25,Bear,,,,,-0.012607626076260658,0.008610086100861045
TATACAP,D2,STRUCTURAL_INVALIDATION,2026-03-25,Bear,,,,,-0.012607626076260658,0.008610086100861045
TATACAP,D1,BROKER_STOP_OUT,2026-03-30,Bear,,,,,-0.06826568265682653,0.008610086100861045
TATACAP,D1,STRUCTURAL_INVALIDATION,2026-03-30,Bear,,,,,-0.06826568265682653,0.008610086100861045
TATACAP,D1,BREAKOUT,2026-04-15,Bull,0.020524344569288457,-0.0017977528089888322,,,,
TATACAP,D2,BREAKOUT,2026-04-15,Bull,0.020524344569288457,-0.0017977528089888322,,,,
TATACHEM,D1,BREAKOUT,1996-02-02,Sideways,0.15846940783002164,0.17672353222225334,0.13916135015879266,0.354500997723504,,
TATACHEM,D2,BREAKOUT,1996-02-02,Sideways,0.15846940783002164,0.17672353222225334,0.13916135015879266,0.354500997723504,,
TATACHEM,D2,BROKER_STOP_OUT,1996-02-06,Sideways,,,,,-0.005030774851746726,0.05290745060566033
TATACHEM,W,BREAKOUT,1996-04-15,Sideways,0.05639834176119545,0.09520067422896457,0.08212609903876815,0.054462211288779476,,
TATACHEM,W,BROKER_STOP_OUT,1996-11-21,Sideways,,,,,-0.20282675048972712,0.312183955172885
TATACHEM,D2,STRUCTURAL_INVALIDATION,1996-11-21,Sideways,,,,,-0.03174447036339623,0.6190523031955256
TATACHEM,W,STRUCTURAL_INVALIDATION,1996-11-22,Sideways,,,,,-0.2585759190925243,0.312183955172885
TATACHEM,D1,BROKER_STOP_OUT,1996-11-25,Sideways,,,,,-0.1481408616958489,0.6190523031955256
TATACHEM,D1,STRUCTURAL_INVALIDATION,1996-11-28,Sideways,,,,,-0.1481408616958489,0.6190523031955256
TATACHEM,D1,BREAKOUT,1996-12-18,Sideways,0.061915703988164664,0.0672510938336115,0.1579212439799805,-0.000598067298309677,,
TATACHEM,D2,BREAKOUT,1996-12-18,Sideways,0.061915703988164664,0.0672510938336115,0.1579212439799805,-0.000598067298309677,,
TATACHEM,D2,BROKER_STOP_OUT,1996-12-19,Sideways,,,,,-0.0014794296326606769,0.04295067518650256
TATACHEM,D2,STRUCTURAL_INVALIDATION,1996-12-19,Sideways,,,,,-0.0014794296326606769,0.04295067518650256
TATACHEM,D2,BREAKOUT,1996-12-26,Sideways,0.0025195636708559787,0.08370879772350011,0.018704055015413782,-0.06389317050035581,,
TATACHEM,D2,BROKER_STOP_OUT,1996-12-31,Sideways,,,,,-0.06752430637894244,0.019815627223144304
TATACHEM,D2,STRUCTURAL_INVALIDATION,1996-12-31,Sideways,,,,,-0.06752430637894244,0.019815627223144304
TATACHEM,D2,BREAKOUT,1997-01-08,Sideways,0.02841806567047339,-0.022631012454744987,-0.07316289017179448,-0.1247431470945918,,
TATACHEM,D2,BROKER_STOP_OUT,1997-01-31,Sideways,,,,,-0.07894994338752288,0.13683445393421761
TATACHEM,D2,STRUCTURAL_INVALIDATION,1997-01-31,Sideways,,,,,-0.07894994338752288,0.13683445393421761
TATACHEM,D1,BROKER_STOP_OUT,1997-04-11,Sideways,,,,,-0.1111146085806918,0.2799899272876074
TATACHEM,D1,STRUCTURAL_INVALIDATION,1997-06-10,Sideways,,,,,-0.1111146085806918,0.2799899272876074
TATACHEM,D1,BREAKOUT,1997-06-20,Sideways,0.0858073627114292,0.1589049009853323,0.050759058959463366,-0.0598260423018904,,
TATACHEM,D2,BREAKOUT,1997-06-20,Sideways,0.0858073627114292,0.1589049009853323,0.050759058959463366,-0.0598260423018904,,
TATACHEM,W,BREAKOUT,1997-06-23,Sideways,0.012428785607196464,0.03754122938530734,-0.0014092953523238826,-0.12248875562218893,,
TATACHEM,D2,BROKER_STOP_OUT,1997-09-02,Sideways,,,,,-0.09334980903167822,0.31721603491992173
TATACHEM,D2,STRUCTURAL_INVALIDATION,1997-09-02,Sideways,,,,,-0.09334980903167822,0.31721603491992173
TATACHEM,D2,BREAKOUT,1997-10-09,Sideways,0.0049964311206281255,-0.041564995103165504,-0.070315223345451,-0.060305761665255815,,
TATACHEM,D2,BROKER_STOP_OUT,1997-10-10,Sideways,,,,,-0.024683365702239234,0.011885198280298144
TATACHEM,D2,STRUCTURAL_INVALIDATION,1997-10-10,Sideways,,,,,-0.024683365702239234,0.011885198280298144
TATACHEM,W,BROKER_STOP_OUT,1997-10-28,Sideways,,,,,-0.20914542728635677,0.23059970014992504
TATACHEM,D1,BROKER_STOP_OUT,1997-10-28,Sideways,,,,,-0.1534807587380042,0.31721603491992173
TATACHEM,D1,STRUCTURAL_INVALIDATION,1997-10-28,Sideways,,,,,-0.1534807587380042,0.31721603491992173
TATACHEM,W,STRUCTURAL_INVALIDATION,1997-11-14,Sideways,,,,,-0.23511244377811094,0.23059970014992504
TATACHEM,D1,BREAKOUT,1997-11-27,Sideways,-0.05135243823544829,-0.08294721381987294,-0.03126256709737203,-0.18596681412060903,,
TATACHEM,D2,BREAKOUT,1997-11-27,Sideways,-0.05135243823544829,-0.08294721381987294,-0.03126256709737203,-0.18596681412060903,,
TATACHEM,D2,BROKER_STOP_OUT,1997-11-28,Sideways,,,,,-0.041805815396989084,0.0006644169741052272
TATACHEM,D2,STRUCTURAL_INVALIDATION,1997-12-01,Sideways,,,,,-0.05859108632175262,0.0006644169741052272
TATACHEM,D2,BREAKOUT,1997-12-29,Sideways,-0.03649041456156144,-0.11009412416084163,-0.1433317184580248,-0.062218838673956736,,
TATACHEM,D2,BROKER_STOP_OUT,1998-01-08,Sideways,,,,,-0.06645788635891758,0.009118278081528089
TATACHEM,D2,STRUCTURAL_INVALIDATION,1998-01-08,Sideways,,,,,-0.06645788635891758,0.009118278081528089
TATACHEM,D1,BROKER_STOP_OUT,1998-01-27,Sideways,,,,,-0.13758676761142086,0.04016225761893943
TATACHEM,D1,STRUCTURAL_INVALIDATION,1998-01-27,Sideways,,,,,-0.13758676761142086,0.04016225761893943
TATACHEM,D1,BREAKOUT,1998-02-25,Sideways,0.060100510792552374,0.05661970670621184,0.17255725819739653,0.2520390509144834,,
TATACHEM,D2,BREAKOUT,1998-02-25,Sideways,0.060100510792552374,0.05661970670621184,0.17255725819739653,0.2520390509144834,,
TATACHEM,D2,BROKER_STOP_OUT,1998-02-26,Sideways,,,,,-0.01124567474048438,0.05468363816114687
TATACHEM,D2,STRUCTURAL_INVALIDATION,1998-02-26,Sideways,,,,,-0.01124567474048438,0.05468363816114687
TATACHEM,D2,BREAKOUT,1998-02-26,Sideways,0.02444235876749802,0.02444235876749802,0.15112726401341936,0.20939752780717705,,
TATACHEM,D2,BROKER_STOP_OUT,1998-02-27,Sideways,,,,,-0.007508437007009088,0.018791061764882096
TATACHEM,D2,STRUCTURAL_INVALIDATION,1998-03-03,Sideways,,,,,-0.04473111408431021,0.06014737304551003
TATACHEM,D2,BREAKOUT,1998-03-24,Sideways,0.04485920104780614,0.11780542821800184,0.38184894127919666,-0.08151422542385217,,
TATACHEM,W,BREAKOUT,1998-03-25,Sideways,-0.03354980209386409,0.08546803516046678,0.2741899556210483,-0.1574339027775398,,
TATACHEM,D2,BROKER_STOP_OUT,1998-06-05,Sideways,,,,,-0.10170632321909334,0.4705486429454994
TATACHEM,D2,STRUCTURAL_INVALIDATION,1998-06-05,Sideways,,,,,-0.10170632321909334,0.4705486429454994
TATACHEM,W,BROKER_STOP_OUT,1998-06-16,Sideways,,,,,-0.25162351570398034,0.3851544695944209
TATACHEM,D1,BROKER_STOP_OUT,1998-06-16,Sideways,,,,,-0.10042840665678028,0.6649983522820893
TATACHEM,D1,STRUCTURAL_INVALIDATION,1998-07-03,Sideways,,,,,-0.10042840665678028,0.6649983522820893
TATACHEM,W,STRUCTURAL_INVALIDATION,1998-07-24,Sideways,,,,,-0.2967735302685013,0.3851544695944209
TATACHEM,D1,BREAKOUT,1998-10-27,Sideways,-0.060693641618497114,-0.001703681168238463,-0.0068755704289624985,-0.009735320961362953,,
TATACHEM,D2,BREAKOUT,1998-10-27,Sideways,-0.060693641618497114,-0.001703681168238463,-0.0068755704289624985,-0.009735320961362953,,
TATACHEM,D2,BROKER_STOP_OUT,1998-10-28,Sideways,,,,,-0.026346212351688405,0.042379069059933064
TATACHEM,D2,STRUCTURAL_INVALIDATION,1998-10-28,Sideways,,,,,-0.026346212351688405,0.042379069059933064
TATACHEM,D2,BREAKOUT,1998-11-18,Sideways,-0.12480769768677803,-0.1558837515034545,-0.11848619619031635,-0.21484713714301698,,
TATACHEM,D2,BROKER_STOP_OUT,1998-11-24,Sideways,,,,,-0.08690665995356767,0.025258034740286997
TATACHEM,D2,STRUCTURAL_INVALIDATION,1998-11-24,Sideways,,,,,-0.08690665995356767,0.025258034740286997
TATACHEM,D2,BREAKOUT,1998-12-11,Sideways,0.04705661792275961,0.17529058867641542,0.34705036870391187,-0.23647044119485067,,
TATACHEM,D2,BROKER_STOP_OUT,1998-12-14,Sideways,,,,,0.0,0.08117735283089607
TATACHEM,D2,STRUCTURAL_INVALIDATION,1998-12-17,Sideways,,,,,-0.021184851893513337,0.08117735283089607
TATACHEM,W,BREAKOUT,1998-12-28,Sideways,0.06190175660039966,0.08517408225518029,-0.18859787524981594,-0.27227306195434947,,
TATACHEM,D2,BREAKOUT,1998-12-28,Sideways,0.06190175660039966,0.08517408225518029,-0.18859787524981594,-0.27227306195434947,,
TATACHEM,D2,BROKER_STOP_OUT,1999-01-21,Sideways,,,,,-0.1980119911644052,0.18765120437572316
TATACHEM,D2,STRUCTURAL_INVALIDATION,1999-01-22,Sideways,,,,,-0.1980119911644052,0.18765120437572316
TATACHEM,W,BROKER_STOP_OUT,1999-02-02,Sideways,,,,,-0.27821605133059846,0.18765120437572316
TATACHEM,D1,BROKER_STOP_OUT,1999-02-02,Sideways,,,,,-0.16495284453909334,0.37401886218436264
TATACHEM,D1,STRUCTURAL_INVALIDATION,1999-02-02,Sideways,,,,,-0.16495284453909334,0.37401886218436264
TATACHEM,W,STRUCTURAL_INVALIDATION,1999-02-05,Sideways,,,,,-0.29207426107078993,0.18765120437572316
TATACHEM,D1,BREAKOUT,1999-03-18,Sideways,-0.20995203836930448,-0.20428657074340523,-0.25791366906474816,-0.23309352517985615,,
TATACHEM,D2,BREAKOUT,1999-03-18,Sideways,-0.20995203836930448,-0.20428657074340523,-0.25791366906474816,-0.23309352517985615,,
TATACHEM,D2,BROKER_STOP_OUT,1999-03-23,Sideways,,,,,-0.18453237410071935,0.0
TATACHEM,D2,STRUCTURAL_INVALIDATION,1999-03-23,Sideways,,,,,-0.18453237410071935,0.0
TATACHEM,D1,BROKER_STOP_OUT,1999-04-12,Sideways,,,,,-0.31717625899280577,0.0
TATACHEM,D1,STRUCTURAL_INVALIDATION,1999-04-13,Sideways,,,,,-0.31717625899280577,0.0
TATACHEM,D1,BREAKOUT,1999-05-11,Sideways,0.10379623377597717,-0.0084777552704628,-0.0028509265511291364,0.08455247955585567,,
TATACHEM,D2,BREAKOUT,1999-05-11,Sideways,0.10379623377597717,-0.0084777552704628,-0.0028509265511291364,0.08455247955585567,,
TATACHEM,D2,BROKER_STOP_OUT,1999-05-28,Sideways,,,,,-0.15256208267686994,0.1299422312251482
TATACHEM,D2,STRUCTURAL_INVALIDATION,1999-05-28,Sideways,,,,,-0.15256208267686994,0.1299422312251482
TATACHEM,D2,BREAKOUT,1999-06-08,Sideways,-0.04042198778456412,0.06692578197297801,0.09964834351286327,0.34447529150471967,,
TATACHEM,D2,BROKER_STOP_OUT,1999-06-14,Sideways,,,,,-0.11985933740514525,0.016731445493244627
TATACHEM,W,BREAKOUT,1999-07-05,Sideways,0.2778012273125752,0.057209649663950174,-0.10409428877560953,-0.005584596902496796,,
TATACHEM,D2,STRUCTURAL_INVALIDATION,1999-11-19,Sideways,,,,,-0.11985933740514525,0.47714232833610964
TATACHEM,D2,BREAKOUT,1999-12-06,Sideways,-0.12417086760413898,-0.10082249933669409,0.0091725732479248,-0.17249744153432145,,
TATACHEM,D2,BROKER_STOP_OUT,1999-12-07,Sideways,,,,,-0.03998787097752346,0.0
TATACHEM,D2,STRUCTURAL_INVALIDATION,1999-12-07,Sideways,,,,,-0.03998787097752346,0.0
TATACHEM,D2,BREAKOUT,1999-12-23,Sideways,-0.13086518845523554,-0.1272198254238988,-0.10293970101334399,-0.3558743854720578,,
TATACHEM,D2,BROKER_STOP_OUT,2000-01-05,Sideways,,,,,-0.15440955152001606,0.02648740844787805
TATACHEM,D2,STRUCTURAL_INVALIDATION,2000-01-11,Sideways,,,,,-0.1750108692016989,0.02648740844787805
TATACHEM,W,BROKER_STOP_OUT,2000-02-21,Sideways,,,,,-0.30043183220234426,0.295658949965908
TATACHEM,D1,BROKER_STOP_OUT,2000-02-23,Sideways,,,,,-0.2461925125665841,0.49692400030009753
TATACHEM,D1,STRUCTURAL_INVALIDATION,2000-02-24,Sideways,,,,,-0.2461925125665841,0.49692400030009753
TATACHEM,W,STRUCTURAL_INVALIDATION,2000-02-25,Sideways,,,,,-0.3475437514205006,0.295658949965908
TATACHEM,D1,BREAKOUT,2000-03-24,Sideways,0.06412359857806958,0.07615531856713155,0.19227964634035183,0.20030079299972667,,
TATACHEM,D2,BREAKOUT,2000-03-24,Sideways,0.06412359857806958,0.07615531856713155,0.19227964634035183,0.20030079299972667,,
TATACHEM,D2,BROKER_STOP_OUT,2000-03-27,Sideways,,,,,-0.0681341719077567,0.012031719989062165
TATACHEM,D2,STRUCTURAL_INVALIDATION,2000-03-27,Sideways,,,,,-0.0681341719077567,0.012031719989062165
TATACHEM,D2,BREAKOUT,2000-03-27,Sideways,0.07459310616118402,0.1719034272508237,0.2604120568422087,0.30801003097802027,,
TATACHEM,D2,BROKER_STOP_OUT,2000-03-28,Sideways,,,,,0.0,0.03786202488075918
TATACHEM,D2,STRUCTURAL_INVALIDATION,2000-03-28,Sideways,,,,,0.0,0.03786202488075918
TATACHEM,D2,BREAKOUT,2000-03-29,Sideways,0.05271889400921672,0.10133640552995392,0.20013824884792622,0.19880184331797235,,
TATACHEM,D2,BROKER_STOP_OUT,2000-04-19,Sideways,,,,,-0.10230414746543778,0.1377880184331797
TATACHEM,D2,STRUCTURAL_INVALIDATION,2000-04-19,Sideways,,,,,-0.10230414746543778,0.1377880184331797
TATACHEM,W,BREAKOUT,2000-04-24,Sideways,-0.005821321083478511,-0.020909234912086155,-0.08597338824647548,0.029027403769998475,,
TATACHEM,D2,BREAKOUT,2000-04-24,Sideways,-0.005821321083478511,-0.020909234912086155,-0.08597338824647548,0.029027403769998475,,
TATACHEM,D2,BROKER_STOP_OUT,2000-08-07,Sideways,,,,,-0.1730555995564707,0.12656423253603688
TATACHEM,D2,STRUCTURAL_INVALIDATION,2000-08-07,Sideways,,,,,-0.1730555995564707,0.12656423253603688
TATACHEM,D2,BREAKOUT,2000-08-28,Sideways,0.0126413552908803,-0.04162187728425851,-0.11854495420733546,0.04918949133594199,,
TATACHEM,D2,BROKER_STOP_OUT,2000-08-31,Sideways,,,,,-0.04789955712258663,0.0315173926129768
TATACHEM,D2,STRUCTURAL_INVALIDATION,2000-08-31,Sideways,,,,,-0.04789955712258663,0.0315173926129768
TATACHEM,D2,BREAKOUT,2000-10-24,Sideways,0.058344383405947976,0.14169350255730248,0.14586095851487016,0.43611479446864937,,
TATACHEM,D2,BROKER_STOP_OUT,2000-10-25,Sideways,,,,,-0.025004735745406306,0.06667929532108355
TATACHEM,D2,STRUCTURAL_INVALIDATION,2001-03-13,Sideways,,,,,-0.09580412956999439,0.7805929153248721
TATACHEM,D2,BREAKOUT,2001-04-17,Sideways,0.015414413687353638,-0.03312888386732308,-0.02840771527721743,0.18126059236542644,,
TATACHEM,D2,BROKER_STOP_OUT,2001-04-18,Sideways,,,,,-0.02009523040916806,0.011863449277701504
TATACHEM,D2,STRUCTURAL_INVALIDATION,2001-04-19,Sideways,,,,,-0.02009523040916806,0.047332741505931614
TATACHEM,D2,BREAKOUT,2001-05-18,Sideways,0.0999756453969801,0.10119337554797851,0.25600746874492614,0.3733560642961519,,
TATACHEM,D2,BROKER_STOP_OUT,2001-06-13,Sideways,,,,,-0.06311901282675758,0.14880662445202145
TATACHEM,D2,STRUCTURAL_INVALIDATION,2001-06-13,Sideways,,,,,-0.06311901282675758,0.14880662445202145
TATACHEM,D2,BREAKOUT,2001-06-14,Sideways,-0.0929883295266106,-0.08788836394355619,-0.07515409405212595,0.008917117737242325,,
TATACOMM,D1,BREAKOUT,2002-11-18,Sideways,-0.013551855155608484,0.053715902559794866,0.02560314987660028,-0.1310220715015747,,
TATACOMM,D2,BREAKOUT,2002-11-18,Sideways,-0.013551855155608484,0.053715902559794866,0.02560314987660028,-0.1310220715015747,,
TATACOMM,D2,BROKER_STOP_OUT,2002-11-19,Sideways,,,,,0.0,0.0
TATACOMM,D2,STRUCTURAL_INVALIDATION,2002-11-19,Sideways,,,,,0.0,0.0
TATACOMM,D2,BREAKOUT,2002-12-02,Sideways,-0.017726538474217884,-0.07136297489368315,-0.1049981868444971,-0.16227270800661217,,
TATACOMM,D2,BROKER_STOP_OUT,2002-12-30,Sideways,,,,,-0.1036347880962809,0.005455949740271446
TATACOMM,D2,STRUCTURAL_INVALIDATION,2002-12-30,Sideways,,,,,-0.1036347880962809,0.005455949740271446
TATACOMM,D1,BROKER_STOP_OUT,2003-01-13,Sideways,,,,,-0.13453811605547647,0.11144716961014024
TATACOMM,D1,STRUCTURAL_INVALIDATION,2003-01-13,Sideways,,,,,-0.13453811605547647,0.11144716961014024
TATACOMM,D1,BREAKOUT,2003-02-24,Sideways,-0.06709459944057963,-0.1128881876210286,-0.17731809179130426,-0.1315245036108553,,
TATACOMM,D2,BREAKOUT,2003-02-24,Sideways,-0.06709459944057963,-0.1128881876210286,-0.17731809179130426,-0.1315245036108553,,
TATACOMM,D2,BROKER_STOP_OUT,2003-02-26,Sideways,,,,,-0.048990670808070305,0.015974379203239474
TATACOMM,D2,STRUCTURAL_INVALIDATION,2003-03-03,Sideways,,,,,-0.061767967383688636,0.015974379203239474
TATACOMM,D1,BROKER_STOP_OUT,2003-03-07,Sideways,,,,,-0.10010813256169351,0.015974379203239474
TATACOMM,D1,STRUCTURAL_INVALIDATION,2003-03-07,Sideways,,,,,-0.10010813256169351,0.015974379203239474
TATACOMM,D1,BREAKOUT,2003-04-30,Sideways,0.03894394178754379,0.09768982991731819,0.17623766438932328,0.5901021043201139,,
TATACOMM,D2,BREAKOUT,2003-04-30,Sideways,0.03894394178754379,0.09768982991731819,0.17623766438932328,0.5901021043201139,,
TATACOMM,D2,BROKER_STOP_OUT,2003-05-01,Sideways,,,,,0.0,0.0
TATACOMM,D2,STRUCTURAL_INVALIDATION,2003-05-01,Sideways,,,,,0.0,0.0
TATACOMM,D2,BREAKOUT,2003-05-02,Sideways,0.051266535558805185,0.0889045770090599,0.22712588035567197,0.5580791017430622,,
TATACOMM,D2,BROKER_STOP_OUT,2003-05-05,Sideways,,,,,0.0,0.06034995713781445
TATACOMM,W,BREAKOUT,2003-05-29,Sideways,0.09891548558203966,0.14293517126430952,0.3391303613358784,0.4366296715486708,,
TATACONSUM,D1,BREAKOUT,1996-02-02,Sideways,0.09701381223710517,0.059759553712598064,0.03813728707377458,0.06379881268458568,,
TATACONSUM,D2,BREAKOUT,1996-02-02,Sideways,0.09701381223710517,0.059759553712598064,0.03813728707377458,0.06379881268458568,,
TATACONSUM,D2,BROKER_STOP_OUT,1996-08-19,Sideways,,,,,-0.11423286894782375,0.17750663763014238
TATACONSUM,D2,STRUCTURAL_INVALIDATION,1996-08-19,Sideways,,,,,-0.11423286894782375,0.17750663763014238
TATACONSUM,D1,BROKER_STOP_OUT,1996-09-27,Sideways,,,,,-0.14534172608215745,0.17750663763014238
TATACONSUM,D1,STRUCTURAL_INVALIDATION,1996-09-30,Sideways,,,,,-0.17714865308314195,0.17750663763014238
TATACONSUM,D1,BREAKOUT,1996-10-23,Sideways,-0.07074778287725596,-0.08517892266813896,-0.18235273818972353,0.015245522619828174,,
TATACONSUM,D2,BREAKOUT,1996-10-23,Sideways,-0.07074778287725596,-0.08517892266813896,-0.18235273818972353,0.015245522619828174,,
TATACONSUM,D2,BROKER_STOP_OUT,1996-10-24,Sideways,,,,,-0.0445218951654646,0.008330170123192735
TATACONSUM,D2,STRUCTURAL_INVALIDATION,1996-10-24,Sideways,,,,,-0.0445218951654646,0.008330170123192735
TATACONSUM,D1,BROKER_STOP_OUT,1996-10-29,Sideways,,,,,-0.10043134683736496,0.008330170123192735
TATACONSUM,D1,STRUCTURAL_INVALIDATION,1996-11-18,Sideways,,,,,-0.11729873356568551,0.008330170123192735
TATACONSUM,D1,BREAKOUT,1996-12-11,Sideways,-0.0547317040214839,0.000996503791781305,0.10845845930379854,0.3213893627442701,,
TATACONSUM,D2,BREAKOUT,1996-12-11,Sideways,-0.0547317040214839,0.000996503791781305,0.10845845930379854,0.3213893627442701,,
TATACONSUM,D2,BROKER_STOP_OUT,1996-12-12,Sideways,,,,,-0.042292296518992675,0.009948148023037734
TATACONSUM,D2,STRUCTURAL_INVALIDATION,1996-12-12,Sideways,,,,,-0.042292296518992675,0.009948148023037734
TATACONSUM,D1,BROKER_STOP_OUT,1996-12-17,Sideways,,,,,-0.08507439998648812,0.009948148023037734
TATACONSUM,D2,BREAKOUT,1997-01-01,Sideways,0.01273079386144274,0.13500042435979545,0.061362426412153746,0.14136582129051675,,
TATACONSUM,D2,BROKER_STOP_OUT,1997-01-07,Sideways,,,,,-0.07954817255240834,0.004544507626902968
TATACONSUM,W,BREAKOUT,1997-01-13,Sideways,-0.09066995365620206,-0.041378882928542485,-0.05091620242530246,-0.07971408699963506,,
TATACONSUM,D2,STRUCTURAL_INVALIDATION,2000-10-11,Sideways,,,,,-0.12307205629325567,2.117524516422724
TATACONSUM,D1,STRUCTURAL_INVALIDATION,2000-10-24,Sideways,,,,,-0.10232742750012672,2.412206326954583
TATACONSUM,D1,BREAKOUT,2000-11-01,Sideways,0.009334398158882337,0.03760379902276501,0.11547346094065328,0.4597384307562838,,
TATACONSUM,D2,BREAKOUT,2000-11-01,Sideways,0.009334398158882337,0.03760379902276501,0.11547346094065328,0.4597384307562838,,
TATACONSUM,D2,BROKER_STOP_OUT,2000-11-02,Sideways,,,,,-0.021863272964594546,0.04533237155541822
TATACONSUM,D2,STRUCTURAL_INVALIDATION,2000-11-02,Sideways,,,,,-0.021863272964594546,0.04533237155541822
TATACONSUM,D2,BREAKOUT,2000-11-29,Sideways,-0.01698521754115182,0.013958297432362647,0.026755276506155053,0.16355857914571922,,
TATACONSUM,D2,BROKER_STOP_OUT,2001-03-13,Sideways,,,,,-0.16217248949194196,0.46021173456008513
TATACONSUM,D2,STRUCTURAL_INVALIDATION,2001-03-13,Sideways,,,,,-0.16217248949194196,0.46021173456008513
TATACONSUM,D2,BREAKOUT,2001-05-23,Sideways,0.03529634618622663,-0.01916708761295399,-0.10326514003479821,-0.28540158275804006,,
TATACONSUM,D2,BROKER_STOP_OUT,2001-06-15,Sideways,,,,,-0.06100213279452211,0.0740795307852051
TATACONSUM,D2,STRUCTURAL_INVALIDATION,2001-06-15,Sideways,,,,,-0.06100213279452211,0.0740795307852051
TATACONSUM,W,BROKER_STOP_OUT,2001-07-20,Sideways,,,,,-0.29218628416391795,1.782370075541079
TATACONSUM,D1,BROKER_STOP_OUT,2001-07-25,Sideways,,,,,-0.18239431177061588,0.6736052073404265
TATACONSUM,D1,STRUCTURAL_INVALIDATION,2001-07-25,Sideways,,,,,-0.18239431177061588,0.6736052073404265
TATACONSUM,W,STRUCTURAL_INVALIDATION,2001-07-27,Sideways,,,,,-0.3443626522700197,1.782370075541079
TATACONSUM,D1,BREAKOUT,2001-08-17,Sideways,-0.06775277760256622,-0.10059742108725236,-0.2982239563152725,0.012723357092010015,,
TATACONSUM,D2,BREAKOUT,2001-08-17,Sideways,-0.06775277760256622,-0.10059742108725236,-0.2982239563152725,0.012723357092010015,,
TATACONSUM,D2,BROKER_STOP_OUT,2001-08-20,Sideways,,,,,-0.028996999378249518,0.04082827973363859
TATACONSUM,D2,STRUCTURAL_INVALIDATION,2001-08-20,Sideways,,,,,-0.028996999378249518,0.04082827973363859
TATACONSUM,D1,BROKER_STOP_OUT,2001-09-12,Sideways,,,,,-0.16272741198626736,0.04082827973363859
TATACONSUM,D1,STRUCTURAL_INVALIDATION,2001-09-12,Sideways,,,,,-0.16272741198626736,0.04082827973363859
