symbol,entry_date,exit_date,entry_price,exit_price,shares,pnl,exit_reason
INDUSTOWER,2025-05-21,2025-06-02,386.0,384.35,2040,-6502.295999999973,SCORE_LOW
HINDALCO,2025-05-21,2025-06-03,658.1733,629.4837,1196,-37324.21162080008,SCORE_LOW
AAVAS,2025-06-02,2025-06-04,1804.7,1798.0,431,-5987.452000000048,SCORE_LOW
APTUS,2025-06-03,2025-06-17,306.4074,314.8497,2440,17526.278927999898,SCORE_LOW
ABBOTINDIA,2025-06-17,2025-06-24,31363.188,31126.4843,24,-8669.031292799977,SCORE_LOW
GODREJIND,2025-05-21,2025-07-08,1160.3,1154.1,678,-7333.519200000097,SCORE_LOW
ASHOKLEY,2025-05-21,2025-07-10,119.1916,124.4063,6606,31160.996128800092,SCORE_LOW
AAVAS,2025-07-08,2025-07-16,1970.0,1920.0,394,-22725.920000000042,SCORE_LOW
APLAPOLLO,2025-06-04,2025-07-28,1893.3915,1497.7723,406,-163053.77741520002,TRAILING_STOP_20
GLAXO,2025-05-21,2025-08-05,2933.849,2824.0,268,-32466.859999999986,SCORE_LOW
BANDHANBNK,2025-07-16,2025-08-13,182.0172,165.8,4125,-69631.6499999999,SCORE_LOW
AADHARHFC,2025-07-10,2025-08-19,454.5,504.95,1794,86883.77879999997,SCORE_LOW
DEEPAKFERT,2025-05-23,2025-08-29,1317.9617,1379.1237,588,32719.557057599886,TRAILING_STOP_20
DIVISLAB,2025-08-22,2025-09-02,6255.0,6145.0,125,-16822.5,SCORE_LOW
BHARTIHEXA,2025-08-29,2025-09-12,1755.0,1706.2,437,-24308.037599999923,SCORE_LOW
IDBI,2025-05-21,2025-09-26,92.9123,89.2,8475,-34485.622500000056,SCORE_LOW
ERIS,2025-05-21,2025-10-06,1505.9,1615.7,522,53942.01839999994,SCORE_LOW
ADANIPORTS,2025-06-24,2025-10-06,1399.7,1400.8,536,-2413.7152000000933,SCORE_LOW
BEML,2025-09-02,2025-10-08,2039.0041,2132.0331,383,32363.832290800055,SCORE_LOW
ASTRAZEN,2025-10-06,2025-10-09,9370.0,9270.0,83,-11377.640000000014,SCORE_LOW
CANFINHOME,2025-10-06,2025-10-09,798.4017,784.1108,984,-17148.505708800047,SCORE_LOW
CESC,2025-10-09,2025-10-13,165.3274,165.2501,4744,-3502.4970976000186,SCORE_LOW
GODIGIT,2025-10-09,2025-10-20,362.6,354.95,2163,-19617.97740000009,SCORE_LOW
360ONE,2025-10-08,2025-10-23,1088.2651,1179.103,718,61835.22838400002,SCORE_LOW
BEL,2025-05-21,2025-10-27,380.4937,415.0331,2069,68027.20466440008,SCORE_LOW
ABSLAMC,2025-10-13,2025-11-10,852.0,751.0,920,-95683.68000000005,SCORE_LOW
APOLLOHOSP,2025-08-22,2025-11-11,7915.4914,7510.0294,99,-43114.70964239992,SCORE_LOW
ACMESOLAR,2025-09-12,2025-11-11,318.7191,254.6755,2379,-154783.216458,TRAILING_STOP_20
AMBER,2025-10-27,2025-11-12,8480.0,7190.5,92,-121280.10400000005,SCORE_LOW
AIIL,2025-11-11,2025-11-20,544.0,536.0,1223,-12406.111999999965,SCORE_LOW
ADANIPORTS,2025-11-12,2025-11-21,1515.0,1482.0,433,-16855.824000000022,SCORE_LOW
AADHARHFC,2025-10-20,2025-11-25,516.45,490.0,1476,-41933.16000000003,SCORE_LOW
BIOCON,2025-11-20,2025-11-25,395.45,394.15,1645,-4732.006999999983,SCORE_LOW
CGPOWER,2025-08-22,2025-11-26,680.498,689.4283,1157,7141.682927599875,SCORE_LOW
AEGISLOG,2025-11-11,2025-11-26,778.8,766.0,967,-15340.488000000012,SCORE_LOW
INDIACEM,2025-08-22,2025-12-02,375.0,383.55,1542,10818.363599999924,SCORE_LOW
CHOICEIN,2025-11-26,2025-12-03,813.85,781.05,918,-32978.41560000018,SCORE_LOW
ASTERDM,2025-05-21,2025-12-11,553.0782,620.45,1423,92338.46999999997,SCORE_LOW
ESCORTS,2025-11-21,2025-12-29,3599.345,3704.3157,176,15867.004947199952,SCORE_LOW
CENTURYPLY,2025-11-25,2026-01-08,785.4,786.1,793,-1938.4091999998782,SCORE_LOW
APOLLOTYRE,2025-12-02,2026-01-12,518.0911,504.6845,1196,-18448.704247999936,SCORE_LOW
AGARWALEYE,2025-09-26,2026-01-27,490.9,446.0,1528,-71333.152,SCORE_LOW
ANANDRATHI,2025-12-11,2026-01-28,2909.8,2893.8,249,-6866.224799999967,SCORE_LOW
ASIANPAINT,2026-01-28,2026-01-30,2511.8,2374.8999,284,-41577.51468640007,SCORE_LOW
ALKEM,2026-01-12,2026-02-04,5859.7615,5605.3128,102,-28240.73502240004,SCORE_LOW
ADANIENSOL,2026-01-27,2026-02-04,857.0,980.0,790,94073.19999999995,SCORE_LOW
ADANIPOWER,2026-02-04,2026-02-09,155.29,152.0,3958,-15428.283999999985,SCORE_LOW
ALKEM,2026-02-09,2026-02-16,5704.0172,5456.0164,104,-28061.786022400018,SCORE_LOW
360ONE,2026-01-08,2026-02-20,1180.0,1110.0,586,-43621.83999999997,SCORE_LOW
BHARTIARTL,2025-11-26,2026-02-24,2132.0,1955.0,350,-64687.0,SCORE_LOW
ANGELONE,2026-02-16,2026-02-26,256.51,242.1,2208,-33955.50719999999,SCORE_LOW
BALKRISIND,2026-02-24,2026-03-05,2518.5,2280.0,269,-66609.78000000003,SCORE_LOW
ASAHIINDIA,2025-12-29,2026-03-06,967.9,800.0,749,-128153.90000000002,SCORE_LOW
